ts,BMS.AVG_CV,BMS.AVG_T,BMS.DCL,BMS.HI_CV,BMS.HI_T,BMS.I,BMS.LO_CV,BMS.LO_T,BMS.SOC,BMS.V,FL_SDU_BRAKE,FL_SDU_POS,FL_SDU_SHOCK,FL_SDU_STRAIN[0],FL_SDU_STRAIN[1],FL_SDU_STRAIN[2],FL_SDU_STRAIN[3],FL_SDU_STRAIN[4],FL_SDU_STRAIN[5],FL_SDU_TIRE[0],FL_SDU_TIRE[1],FL_SDU_TIRE[2],FL_SDU_TIRE[3],FL_SDU_VALID.BRAKE_C,FL_SDU_VALID.SHOCK_MM,FL_SDU_VALID.STRAIN_MV,FL_SDU_VALID.TIRE,FL_SDU_VALID.WHEEL_RPM,FL_SDU_WRPM,FL_TSHMU_ERROR_FLAGS,FL_TSHMU_FLOW1,FL_TSHMU_FLOW2,FL_TSHMU_JITTER_US,FL_TSHMU_RAW1,FL_TSHMU_RAW2,FL_TSHMU_TEMP1,FL_TSHMU_TEMP2,FL_TSHMU_TEMP3,FL_TSHMU_TEMP4,FL_TSHMU_TEMP5,FL_TSHMU_TEMP6,FL_TSHMU_TEMP_JITTER_MS,FL_TSPMU_P1,FL_TSPMU_P2,FL_TSPMU_POS,FL_TSPMU_TEMPS[0],FL_TSPMU_TEMPS[1],FL_TSPMU_TEMPS[2],FL_TSPMU_TEMPS[3],FR_SDU_BRAKE,FR_SDU_POS,FR_SDU_SHOCK,FR_SDU_STRAIN[0],FR_SDU_STRAIN[1],FR_SDU_STRAIN[2],FR_SDU_STRAIN[3],FR_SDU_STRAIN[4],FR_SDU_STRAIN[5],FR_SDU_TIRE[0],FR_SDU_TIRE[1],FR_SDU_TIRE[2],FR_SDU_TIRE[3],FR_SDU_VALID.BRAKE_C,FR_SDU_VALID.SHOCK_MM,FR_SDU_VALID.STRAIN_MV,FR_SDU_VALID.TIRE,FR_SDU_VALID.WHEEL_RPM,FR_SDU_WRPM,FR_TSHMU_ERROR_FLAGS,FR_TSHMU_FLOW1,FR_TSHMU_FLOW2,FR_TSHMU_JITTER_US,FR_TSHMU_RAW1,FR_TSHMU_RAW2,FR_TSHMU_TEMP1,FR_TSHMU_TEMP2,FR_TSHMU_TEMP3,FR_TSHMU_TEMP4,FR_TSHMU_TEMP5,FR_TSHMU_TEMP6,FR_TSHMU_TEMP_JITTER_MS,FR_TSPMU_P1,FR_TSPMU_P2,FR_TSPMU_POS,FR_TSPMU_TEMPS[0],FR_TSPMU_TEMPS[1],FR_TSPMU_TEMPS[2],FR_TSPMU_TEMPS[3],FUSEBOX.ACCY_FAN_POWER,FUSEBOX.AMBIENT_TEMP,FUSEBOX.BATTERY_V,FUSEBOX.CHARGING_POWER,FUSEBOX.DCDC_TEMP,FUSEBOX.DCDC_V,FUSEBOX.LVB_SOC,FUSEBOX.STATE,FUSEBOX.TRACTIVE_FAN_POWER,FUSEBOX.TRACTIVE_PUMPS_POWER,FUSEBOX.VALID.AMBIENT_TEMP,FUSEBOX.VALID.POWER,FUSEBOX.VALID.STATE,GPS.ALT,GPS.BASELINE_M,GPS.ERROR_FLAGS,GPS.FIX,GPS.FIX_QUALITY,GPS.GGA_COUNT,GPS.HDG,GPS.HDOP,GPS.HEADING_ACCURACY_DEG,GPS.HEADING_QUALITY,GPS.HEADING_SOURCE,GPS.HEADING_VALID,GPS.LAT,GPS.LON,GPS.PITCH_DEG,GPS.PQTMTAR_COUNT,GPS.PRESENT,GPS.RMC_COUNT,GPS.RTK_STATE,GPS.SATS,GPS.SENTENCE_COUNT,GPS.UTC_DATE,GPS.UTC_MS_OF_DAY,GPS.VALID,GPS.VEL,IMU.AX,IMU.AY,IMU.AZ,IMU.CAL,IMU.PITCH,IMU.ROLL,IMU.YAW,IMU[0].ANG_ACCEL_A,IMU[0].ANG_ACCEL_B,IMU[0].ANG_ACCEL_C,IMU[0].AX,IMU[0].AY,IMU[0].AZ,IMU[0].CAL,IMU[0].FD_VALID,IMU[0].GYRO_X,IMU[0].GYRO_Y,IMU[0].GYRO_Z,IMU[0].PITCH,IMU[0].ROLL,IMU[0].VALID,IMU[0].VEL_X,IMU[0].VEL_Y,IMU[0].VEL_Z,IMU[0].YAW,IMU[1].ANG_ACCEL_A,IMU[1].ANG_ACCEL_B,IMU[1].ANG_ACCEL_C,IMU[1].AX,IMU[1].AY,IMU[1].AZ,IMU[1].CAL,IMU[1].FD_VALID,IMU[1].GYRO_X,IMU[1].GYRO_Y,IMU[1].GYRO_Z,IMU[1].PITCH,IMU[1].ROLL,IMU[1].VALID,IMU[1].VEL_X,IMU[1].VEL_Y,IMU[1].VEL_Z,IMU[1].YAW,IMU[2].ANG_ACCEL_A,IMU[2].ANG_ACCEL_B,IMU[2].ANG_ACCEL_C,IMU[2].AX,IMU[2].AY,IMU[2].AZ,IMU[2].CAL,IMU[2].FD_VALID,IMU[2].GYRO_X,IMU[2].GYRO_Y,IMU[2].GYRO_Z,IMU[2].PITCH,IMU[2].ROLL,IMU[2].VALID,IMU[2].VEL_X,IMU[2].VEL_Y,IMU[2].VEL_Z,IMU[2].YAW,INV.ALL.ANALOG_INPUT_1,INV.ALL.ANALOG_INPUT_2,INV.ALL.ANALOG_INPUT_3,INV.ALL.ANALOG_INPUT_4,INV.ALL.ANALOG_INPUT_5,INV.ALL.ANALOG_INPUT_6,INV.ALL.BMS_ACTIVE,INV.ALL.BMS_LIMITING_MOTOR_TORQUE,INV.ALL.BMS_LIMITING_REGEN_TORQUE,INV.ALL.BURST_MODEL_MODE,INV.ALL.COMMANDED_TORQUE,INV.ALL.CONTROL_BOARD_TEMP,INV.ALL.COOLANT_TEMP,INV.ALL.DATECODE_MMDD,INV.ALL.DATECODE_YYYY,INV.ALL.DC_BUS_CURRENT,INV.ALL.DC_BUS_VOLTAGE,INV.ALL.DELTA_RESOLVER_FILTERED,INV.ALL.DIGITAL_INPUT_1,INV.ALL.DIGITAL_INPUT_2,INV.ALL.DIGITAL_INPUT_3,INV.ALL.DIGITAL_INPUT_4,INV.ALL.DIGITAL_INPUT_5,INV.ALL.DIGITAL_INPUT_6,INV.ALL.DIGITAL_INPUT_7,INV.ALL.DIGITAL_INPUT_8,INV.ALL.DIRECTION_COMMAND,INV.ALL.ELECTRICAL_OUTPUT_FREQUENCY,INV.ALL.FLUX_WEAKENING_OUTPUT,INV.ALL.GATE_DRIVER_BOARD_TEMP,INV.ALL.HOT_SPOT_TEMP,INV.ALL.ID,INV.ALL.ID_COMMAND,INV.ALL.INVERTER_COMMAND_MODE,INV.ALL.INVERTER_DISCHARGE_STATE,INV.ALL.INVERTER_ENABLE_LOCKOUT,INV.ALL.INVERTER_ENABLE_STATE,INV.ALL.INVERTER_RUN_MODE,INV.ALL.INVERTER_STATE,INV.ALL.IQ,INV.ALL.IQ_COMMAND,INV.ALL.KEY_SWITCH_START_STATUS,INV.ALL.LIMIT_COOLANT_DERATING,INV.ALL.LIMIT_HOT_SPOT,INV.ALL.LIMIT_MAX_SPEED,INV.ALL.LIMIT_STALL_BURST_MODEL,INV.ALL.LOW_SPEED_LIMITING,INV.ALL.MODULATION_INDEX,INV.ALL.MODULE_A_TEMP,INV.ALL.MODULE_B_TEMP,INV.ALL.MODULE_C_TEMP,INV.ALL.MOTOR_ANGLE_ELECTRICAL,INV.ALL.MOTOR_SPEED,INV.ALL.MOTOR_TEMP,INV.ALL.OUTPUT_VOLTAGE,INV.ALL.PHASE_A_CURRENT,INV.ALL.PHASE_B_CURRENT,INV.ALL.PHASE_C_CURRENT,INV.ALL.POST_FAULT_HI,INV.ALL.POST_FAULT_LO,INV.ALL.POWER_ON_TIMER,INV.ALL.PROJECT_CODE_EEP_VER,INV.ALL.PWM_FREQUENCY,INV.ALL.REF_VOLTAGE_12_0,INV.ALL.REF_VOLTAGE_1_5,INV.ALL.REF_VOLTAGE_2_5,INV.ALL.REF_VOLTAGE_5_0,INV.ALL.RELAY_1_STATUS,INV.ALL.RELAY_2_STATUS,INV.ALL.RELAY_3_STATUS,INV.ALL.RELAY_4_STATUS,INV.ALL.RELAY_5_STATUS,INV.ALL.RELAY_6_STATUS,INV.ALL.ROLLING_COUNTER,INV.ALL.RTD1_TEMPERATURE,INV.ALL.RTD2_TEMPERATURE,INV.ALL.RUN_FAULT_HI,INV.ALL.RUN_FAULT_LO,INV.ALL.SELF_SENSING_ASSIST_ENABLE,INV.ALL.STALL_BURST_MODEL_TEMP,INV.ALL.SW_VERSION,INV.ALL.TORQUE_CAPABILITY_MOTOR,INV.ALL.TORQUE_CAPABILITY_REGEN,INV.ALL.TORQUE_FEEDBACK,INV.ALL.TORQUE_SHUDDER,INV.ALL.VAB_VD_VOLTAGE,INV.ALL.VBC_VQ_VOLTAGE,INV.ALL.VD_FF,INV.ALL.VQ_FF,INV.ALL.VSM_STATE,INV.COOL_T,INV.FAULTS,INV.IDC,INV.MOT_T,INV.RPM,INV.TQ_CMD,INV.TQ_FB,INV.VDC,INV.VSM,RL_SDU_BRAKE,RL_SDU_POS,RL_SDU_SHOCK,RL_SDU_STRAIN[0],RL_SDU_STRAIN[1],RL_SDU_STRAIN[2],RL_SDU_STRAIN[3],RL_SDU_STRAIN[4],RL_SDU_STRAIN[5],RL_SDU_TIRE[0],RL_SDU_TIRE[1],RL_SDU_TIRE[2],RL_SDU_TIRE[3],RL_SDU_VALID.BRAKE_C,RL_SDU_VALID.SHOCK_MM,RL_SDU_VALID.STRAIN_MV,RL_SDU_VALID.TIRE,RL_SDU_VALID.WHEEL_RPM,RL_SDU_WRPM,RL_TSPMU_P1,RL_TSPMU_P2,RL_TSPMU_POS,RL_TSPMU_TEMPS[0],RL_TSPMU_TEMPS[1],RL_TSPMU_TEMPS[2],RL_TSPMU_TEMPS[3],RR_SDU_BRAKE,RR_SDU_POS,RR_SDU_SHOCK,RR_SDU_STRAIN[0],RR_SDU_STRAIN[1],RR_SDU_STRAIN[2],RR_SDU_STRAIN[3],RR_SDU_STRAIN[4],RR_SDU_STRAIN[5],RR_SDU_TIRE[0],RR_SDU_TIRE[1],RR_SDU_TIRE[2],RR_SDU_TIRE[3],RR_SDU_VALID.BRAKE_C,RR_SDU_VALID.SHOCK_MM,RR_SDU_VALID.STRAIN_MV,RR_SDU_VALID.TIRE,RR_SDU_VALID.WHEEL_RPM,RR_SDU_WRPM,RR_TSPMU_P1,RR_TSPMU_P2,RR_TSPMU_POS,RR_TSPMU_TEMPS[0],RR_TSPMU_TEMPS[1],RR_TSPMU_TEMPS[2],RR_TSPMU_TEMPS[3],VCU.AIR_NEG,VCU.AIR_POS,VCU.APPS1,VCU.APPS2,VCU.APPS_PLAUSIBLE,VCU.BSE,VCU.CROSSCHECK,VCU.IMD_FAULT,VCU.LOOKING_FOR_RTD,VCU.PRECHARGE,VCU.REQ_TQ,VCU.RTD,VCU.SPD
1780799716.5914066,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,FL,0.0,0.0,0.0,0.0,0.0,FR,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,unknown,0,0.0,0.0,0.0,0,False,0,unknown,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,1.003,1,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,RL,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,0.0,RR,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
1780799716.6131449,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,50.79,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,3.358,3.358,2.854,1.778,3.358,1.797,0,-0.98,-0.55,FL,24.6,23.0,23.1,24.7,0.0,FR,52.55,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.27,-0.73,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,5,0,0,261,0.0,99.99,0.0,0,course_over_ground,0,0.0,0.0,0.0,0,False,261,no_fix,0,0,0,0,False,0.0,-0.006,0.0,1.003,0,0.0,0.0,-0.1,-1.7,-0.9,-0.8,-0.006,0.0,1.003,0,True,-0.03,-0.04,0.01,0.0,0.0,True,0.0,0.0,-0.03,-0.1,0.8,-0.1,-4.3,0.002,-0.001,1.002,1,True,-0.02,0.0,-0.02,-0.1,0.0,True,0.0,0.0,0.01,-0.2,-10.5,-1.6,4.1,-0.002,-0.003,0.998,1,True,-0.04,0.0,0.01,0.0,0.0,True,0.0,0.0,0.0,-0.4,4.99,2.0,4.99,0.16,0.0,0.0,0,0,0,0,0.0,,,,,0.0,1.3,177.3,0,0,0,0,0,1,0,0,0,0.0,0.0,,,-0.2,0.0,0,0,1,0,0,9,1.0,0.0,1,0,0,0,0,0,0.0004,,,,182.3,0,,0.0,-0.4,-0.8,-0.6000000000000001,0,0,27.468,,12,,,,,0,0,0,0,0,0,15,,,0,0,0,,,231.0,-206.5,0.0,,0.0,0.0,0.0,0.0,4,0.0,0,0.8,0.0,0,0.0,0.0,1.3,4,0.0,RL,53.38,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,22.4,RR,53.65,-3245,-3245,-3245,-3245,-3245,-3245,59,57,59,60,True,True,True,True,True,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
1780799716.6334395,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,50.79,-3242,-3242,-3242,-3242,-3242,-3242,63,59,62,61,False,True,True,True,False,0.0,0,0.0,0.0,0,0,0,3.358,3.358,2.854,1.778,3.358,1.797,0,-0.98,-0.55,FL,24.6,23.0,23.1,24.7,0.0,FR,52.55,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.27,-0.73,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,5,0,0,261,0.0,99.99,0.0,0,course_over_ground,0,0.0,0.0,0.0,0,False,261,no_fix,0,0,0,0,False,0.0,0.002,0.0,0.994,0,0.0,0.0,-0.1,1.7,18.2,-2.2,0.002,0.0,0.994,0,True,0.03,0.13,-0.03,0.0,0.0,True,0.0,0.0,-0.03,-0.1,3.4,-8.6,3.7,0.001,0.0,1.001,1,True,0.0,-0.04,0.02,-0.1,0.0,True,0.0,0.0,0.01,-0.2,-18.3,0.2,0.6,-0.005,-0.004,0.996,1,True,-0.12,-0.01,-0.03,0.1,-0.0,True,0.0,0.0,0.0,-0.4,4.99,2.0,4.99,0.16,0.0,0.0,0,0,0,0,0.0,,,,,0.0,1.3,177.4,0,0,0,0,0,1,0,0,0,0.0,0.0,,,2.0,0.0,0,0,1,0,0,9,-0.8,0.0,1,0,0,0,0,0,0.0007,,,,183.10000000000002,0,,0.0,0.6000000000000001,0.8,-0.6000000000000001,0,0,27.489,,12,,,,,0,0,0,0,0,0,15,,,0,0,0,,,231.0,-203.5,0.0,,0.0,0.0,0.0,0.0,4,0.0,0,0.8,0.0,0,0.0,0.0,1.3,4,0.0,RL,53.38,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,22.4,RR,53.65,-3245,-3245,-3245,-3245,-3245,-3245,59,57,59,60,True,True,True,True,True,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
1780799716.653524,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,50.79,-3242,-3242,-3242,-3242,-3242,-3242,63,59,62,61,False,True,True,True,False,0.0,0,0.0,0.0,0,0,0,3.358,3.358,2.854,1.778,3.358,1.797,0,-0.98,-0.55,FL,24.6,23.0,23.1,24.7,0.0,FR,52.7,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.27,-0.73,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,5,0,0,261,0.0,99.99,0.0,0,course_over_ground,0,0.0,0.0,0.0,0,False,261,no_fix,0,0,0,0,False,0.0,-0.001,0.0,0.997,0,0.0,0.0,-0.1,5.2,-3.9,6.4,-0.001,0.0,0.997,0,True,-0.02,-0.06,0.07,0.0,0.0,True,0.0,0.0,-0.03,-0.1,1.7,1.7,-0.9,0.0,-0.001,0.999,1,True,0.01,-0.01,0.04,-0.1,0.0,True,0.0,0.0,0.01,-0.1,14.8,1.5,0.2,-0.002,0.004,0.998,1,True,0.06,0.0,0.02,0.1,-0.0,True,0.0,0.0,0.0,-0.4,4.99,2.0,4.99,0.16,0.0,0.0,0,0,0,0,0.0,25.700000000000003,25.6,800,8228,0.0,1.3,177.4,0,0,0,0,0,1,0,0,0,0.0,0.0,30.3,25.6,-0.8,0.0,0,0,1,0,0,9,1.0,0.0,1,0,0,0,0,0,0.00030000000000000003,26.8,26.5,26.3,182.9,0,22.400000000000002,0.0,-1.0,-0.2,-0.6000000000000001,0,0,27.51,16,12,12.63,1.49,2.52,5.07,0,0,0,0,0,0,15,300.0,300.0,0,0,0,25.900000000000002,25902,231.0,-193.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4,25.6,0,1.0,22.4,0,0.0,0.0,1.3,4,0.0,RL,53.38,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,22.4,RR,53.65,-3245,-3245,-3245,-3245,-3245,-3245,59,57,59,60,True,True,True,True,True,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
1780799716.6735692,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,50.8,-3242,-3242,-3242,-3242,-3242,-3242,63,59,62,61,False,True,True,True,False,0.0,0,0.0,0.0,0,0,0,3.358,3.358,2.854,1.778,3.358,1.797,0,-0.98,-0.55,FL,24.6,23.0,23.1,24.7,0.0,FR,52.7,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.27,-0.73,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,5,0,0,261,0.0,99.99,0.0,0,course_over_ground,0,0.0,0.0,0.0,0,False,261,no_fix,0,0,0,0,False,0.0,-0.004,0.001,0.999,0,0.0,0.0,-0.1,-2.6,-1.9,-2.4,-0.004,0.001,0.999,0,True,-0.04,-0.05,0.06,0.0,0.0,True,0.0,0.0,-0.03,-0.1,-3.5,0.8,0.8,0.0,0.0,0.998,1,True,-0.02,-0.04,0.05,-0.1,0.0,True,0.0,0.0,0.01,-0.1,6.9,-1.0,3.5,0.002,0.003,1.0,1,True,0.0,0.0,0.06,0.0,0.0,True,0.0,0.0,0.0,-0.4,4.99,2.0,4.99,0.16,0.0,0.0,0,0,0,0,0.0,25.700000000000003,25.6,800,8228,0.0,1.3,177.4,0,0,0,0,0,1,0,0,0,0.0,0.0,30.3,25.6,-1.8,0.0,0,0,1,0,0,9,0.5,0.0,1,0,0,0,0,0,0.0002,26.8,26.5,26.3,182.3,0,22.400000000000002,0.0,-0.4,-1.4000000000000001,-1.1,0,0,27.531,16,12,12.63,1.49,2.52,5.07,0,0,0,0,0,0,15,300.0,300.0,0,0,0,25.900000000000002,25902,231.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25.6,0,1.4,22.4,0,0.0,0.0,1.3,4,0.0,RL,53.38,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,22.4,RR,53.65,-3245,-3245,-3245,-3245,-3245,-3245,59,57,59,60,True,True,True,True,True,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
1780799716.6935837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,50.8,-3242,-3242,-3242,-3242,-3242,-3242,63,59,62,61,False,True,True,True,False,0.0,0,0.0,0.0,0,0,0,3.358,3.358,2.854,1.778,3.358,1.797,0,-0.98,-0.55,FL,24.6,23.0,23.1,24.7,0.0,FR,52.7,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.27,-0.73,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,5,0,0,261,0.0,99.99,0.0,0,course_over_ground,0,0.0,0.0,0.0,0,False,261,no_fix,0,0,0,0,False,0.0,-0.003,0.001,0.997,0,0.0,0.0,-0.1,-0.8,5.7,-4.8,-0.003,0.001,0.997,0,True,-0.01,0.03,-0.01,0.0,0.0,True,0.0,0.0,-0.03,-0.1,-1.7,2.5,-2.6,-0.001,0.0,1.001,1,True,-0.01,0.0,0.01,-0.1,0.0,True,0.0,0.0,0.01,-0.1,3.5,-0.8,-2.5,0.002,0.003,0.999,1,True,0.0,0.01,0.02,0.0,0.0,True,0.0,0.0,0.0,-0.4,4.99,2.0,4.99,0.16,0.0,0.0,0,0,0,0,0.0,25.700000000000003,25.6,800,8228,0.0,1.3,177.4,0,0,0,0,0,1,0,0,0,0.0,0.0,30.3,25.6,-0.8,0.0,0,0,1,0,0,9,1.0,0.0,1,0,0,0,0,0,0.0002,26.8,26.5,26.3,182.4,0,22.400000000000002,0.0,-1.0,-0.2,0.0,0,0,27.552,16,12,12.63,1.49,2.52,5.07,0,0,0,0,0,0,15,300.0,300.0,0,0,0,25.900000000000002,25902,231.0,-198.5,0.0,0.0,0.0,0.0,0.0,0.0,4,25.6,0,1.0,22.4,0,0.0,0.0,1.3,4,0.0,RL,53.38,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,22.4,RR,53.65,-3245,-3245,-3245,-3245,-3245,-3245,59,57,59,60,True,True,True,True,True,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
1780799716.7136042,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,50.8,-3242,-3242,-3242,-3242,-3242,-3242,63,59,62,61,False,True,True,True,False,0.0,0,0.0,0.0,0,0,0,3.358,3.358,2.854,1.778,3.358,1.797,0,-0.98,-0.55,FL,24.6,23.0,23.1,24.7,0.0,FR,52.7,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.27,-0.73,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,0.0,0.0,5,0,0,262,0.0,99.99,0.0,0,course_over_ground,0,0.0,0.0,0.0,0,False,262,no_fix,0,0,0,0,False,0.0,-0.004,-0.001,0.996,0,0.0,0.0,-0.1,8.7,8.6,-1.5,-0.004,-0.001,0.996,0,True,0.05,0.08,-0.03,0.0,0.0,True,0.0,0.0,-0.03,-0.1,0.8,-1.7,1.7,0.0,0.0,1.001,1,True,0.0,-0.03,0.0,-0.1,0.0,True,0.0,0.0,0.01,-0.1,0.0,-2.6,1.6,0.002,0.002,0.999,1,True,-0.01,-0.01,-0.02,0.0,0.0,True,0.0,0.0,0.0,-0.4,4.99,2.0,4.99,0.16,0.0,0.0,0,0,0,0,0.0,25.700000000000003,25.6,800,8228,0.0,1.3,177.4,0,0,0,0,0,1,0,0,0,0.0,0.0,30.3,25.6,-0.1,0.0,0,0,1,0,0,9,1.0,0.0,1,0,0,0,0,0,0.0,26.8,26.5,26.3,182.3,0,22.400000000000002,0.0,-1.0,0.30000000000000004,-0.5,0,0,27.573,16,12,12.63,1.49,2.52,5.07,0,0,0,0,0,0,15,300.0,300.0,0,0,0,25.900000000000002,25902,231.0,-193.5,0.0,0.0,0.0,0.0,0.0,0.0,4,25.6,0,1.0,22.4,0,0.0,0.0,1.3,4,0.0,RL,53.38,-3242,-3242,-3242,-3242,-3242,-3242,0,0,0,0,False,True,True,False,False,0.0,0.0,0.0,RL,0.0,0.0,0.0,0.0,22.4,RR,53.65,-3245,-3245,-3245,-3245,-3245,-3245,59,57,59,60,True,True,True,True,True,0.0,0.0,0.0,RR,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
